Exercise,Date,Reps,Weight(lbs),Incline,Resistance,multiplier,Volume
Cable Bicep Curl,2019-09-17,12,29.991563171884504,0.0,0.0,1.0,359.89875806261404
Cable Bicep Curl,2020-02-21,10,64.98172020574975,0.0,0.0,1.0,649.8172020574975
Cable Bicep Curl,2020-02-21,10,64.98172020574975,0.0,0.0,1.0,649.8172020574975
Cable Bicep Curl,2020-01-20,12,59.98312634376901,0.0,0.0,1.0,719.7975161252281
Cable Bicep Curl,2020-01-20,12,59.98312634376901,0.0,0.0,1.0,719.7975161252281
Cable Bicep Curl,2020-01-20,12,59.98312634376901,0.0,0.0,1.0,719.7975161252281
Cable Bicep Curl,2020-01-20,15,49.985938619807506,0.0,0.0,1.0,749.7890792971126
Cable Bicep Curl,2020-03-09,10,64.98172020574975,0.0,0.0,1.0,649.8172020574975
Cable Bicep Curl,2020-01-22,10,59.98312634376901,0.0,0.0,1.0,599.83126343769
Cable Bicep Curl,2020-01-22,7,69.9803140677305,0.0,0.0,1.0,489.86219847411354
Cable Bicep Curl,2020-01-22,10,69.9803140677305,0.0,0.0,1.0,699.803140677305
Cable Bicep Curl,2020-09-15,10,79.977501791692,0.0,0.0,1.0,799.7750179169201
Cable Bicep Curl,2020-09-15,12,79.977501791692,0.0,0.0,1.0,959.730021500304
Cable Bicep Curl,2020-09-15,10,74.97890792971126,0.0,0.0,1.0,749.7890792971125
Cable Bicep Curl,2020-03-04,10,79.977501791692,0.0,0.0,1.0,799.7750179169201
Cable Bicep Curl,2020-03-11,11,79.977501791692,0.0,0.0,1.0,879.7525197086121
Cable Bicep Curl,2020-09-11,10,69.9803140677305,0.0,0.0,1.0,699.803140677305
Cable Bicep Curl,2020-09-11,6,69.9803140677305,0.0,0.0,1.0,419.88188440638305
Cable Bicep Curl,2020-09-11,10,49.985938619807506,0.0,0.0,1.0,499.8593861980751
Cable Bicep Curl,2020-09-11,10,49.985938619807506,0.0,0.0,1.0,499.8593861980751
Cable Bicep Curl,2020-03-11,10,79.977501791692,0.0,0.0,1.0,799.7750179169201
Cable Bicep Curl,2020-03-11,10,49.985938619807506,0.0,0.0,1.0,499.8593861980751
Cable Bicep Curl,2020-09-11,12,59.98312634376901,0.0,0.0,1.0,719.7975161252281
Cable Bicep Curl,2019-09-14,10,24.992969309903753,0.0,0.0,1.0,249.92969309903754
Cable Bicep Curl,2020-02-21,10,64.98172020574975,0.0,0.0,1.0,649.8172020574975
Cable Bicep Curl,2020-10-08,10,49.985938619807506,0.0,0.0,1.0,499.8593861980751
Cable Bicep Curl,2020-02-18,10,59.98312634376901,0.0,0.0,1.0,599.83126343769
Cable Bicep Curl,2019-12-05,8,29.991563171884504,0.0,0.0,1.0,239.93250537507603
Cable Bicep Curl,2020-01-06,12,44.987344757826754,0.0,0.0,1.0,539.8481370939211
Cable Bicep Curl,2020-01-06,12,44.987344757826754,0.0,0.0,1.0,539.8481370939211
Cable Bicep Curl,2020-01-06,10,44.987344757826754,0.0,0.0,1.0,449.87344757826753
Cable Bicep Curl,2020-01-17,10,49.985938619807506,0.0,0.0,1.0,499.8593861980751
Cable Bicep Curl,2020-01-17,10,49.985938619807506,0.0,0.0,1.0,499.8593861980751
Cable Bicep Curl,2020-01-17,10,49.985938619807506,0.0,0.0,1.0,499.8593861980751
Cable Bicep Curl,2020-02-07,8,44.987344757826754,0.0,0.0,1.0,359.89875806261404
Cable Bicep Curl,2020-10-08,10,44.987344757826754,0.0,0.0,1.0,449.87344757826753
Cable Bicep Curl,2020-10-08,10,49.985938619807506,0.0,0.0,1.0,499.8593861980751
Cable Bicep Curl,2019-09-14,10,29.991563171884504,0.0,0.0,1.0,299.915631718845
Cable Bicep Curl,2020-02-07,8,44.987344757826754,0.0,0.0,1.0,359.89875806261404
Cable Bicep Curl,2020-01-17,10,49.985938619807506,0.0,0.0,1.0,499.8593861980751
Cable Bicep Curl,2020-09-09,8,64.98172020574975,0.0,0.0,1.0,519.853761645998
Cable Bicep Curl,2020-09-09,10,64.98172020574975,0.0,0.0,1.0,649.8172020574975
Cable Bicep Curl,2020-03-01,10,79.977501791692,0.0,0.0,1.0,799.7750179169201
Cable Bicep Curl,2020-09-09,12,49.985938619807506,0.0,0.0,1.0,599.83126343769
Cable Bicep Curl,2019-12-19,12,49.985938619807506,0.0,0.0,1.0,599.83126343769
Cable Bicep Curl,2019-12-19,12,49.985938619807506,0.0,0.0,1.0,599.83126343769
Cable Bicep Curl,2020-01-17,10,49.985938619807506,0.0,0.0,1.0,499.8593861980751
Cable Bicep Curl,2020-01-17,10,49.985938619807506,0.0,0.0,1.0,499.8593861980751
Cable Bicep Curl,2019-09-14,10,29.991563171884504,0.0,0.0,1.0,299.915631718845
Cable Bicep Curl,2020-03-01,8,79.977501791692,0.0,0.0,1.0,639.820014333536
Cable Bicep Curl,2020-03-01,8,79.977501791692,0.0,0.0,1.0,639.820014333536
Cable Bicep Curl,2020-09-09,15,59.98312634376901,0.0,0.0,1.0,899.7468951565352
Cable Bicep Curl,2019-09-14,10,34.99015703386525,0.0,0.0,1.0,349.9015703386525
Cable Chest Press,2020-03-29,12,74.97890792971126,0.0,0.0,2.0,1799.4937903130701
Cable Chest Press,2020-03-29,12,74.97890792971126,0.0,0.0,2.0,1799.4937903130701
Cable Chest Press,2020-03-29,12,74.97890792971126,0.0,0.0,2.0,1799.4937903130701
Cable Chest Press,2020-05-09,8,59.98312634376901,0.0,0.0,2.0,959.7300215003041
Cable Chest Press,2020-07-05,16,37.48945396485563,0.0,0.0,2.0,1199.66252687538
Cable Chest Press,2020-07-05,16,37.48945396485563,0.0,0.0,2.0,1199.66252687538
Cable Chest Press,2020-07-05,12,37.48945396485563,0.0,0.0,2.0,899.7468951565351
Cable Chest Press,2020-05-09,12,59.98312634376901,0.0,0.0,2.0,1439.5950322504561
Cable Chest Press,2020-05-09,10,59.98312634376901,0.0,0.0,2.0,1199.66252687538
Cable Chest Press,2020-05-09,12,59.98312634376901,0.0,0.0,2.0,1439.5950322504561
Cable Chest Press,2020-05-09,10,59.98312634376901,0.0,0.0,2.0,1199.66252687538
Cable Chest Press,2020-02-28,10,37.48945396485563,0.0,0.0,2.0,749.7890792971125
Cable Chest Press,2020-02-04,6,42.488047826836386,0.0,0.0,2.0,509.85657392203666
Cable Chest Press,2020-01-30,7,42.488047826836386,0.0,0.0,2.0,594.8326695757094
Cable Chest Press,2020-01-30,6,47.48664168881713,0.0,0.0,2.0,569.8397002658055
Cable Chest Press,2020-01-30,5,52.48523555079789,0.0,0.0,2.0,524.8523555079789
Cable Chest Press,2020-01-30,10,39.988750895846,0.0,0.0,2.0,799.7750179169201
Cable Chest Press,2019-10-07,6,84.97609565367277,0.0,0.0,2.0,1019.7131478440733
Cable Chest Press,2019-10-07,8,84.97609565367277,0.0,0.0,2.0,1359.6175304587643
Cable Chest Press,2020-01-30,7,37.48945396485563,0.0,0.0,2.0,524.8523555079788
Cable Chest Press,2019-10-07,7,84.97609565367277,0.0,0.0,2.0,1189.6653391514187
Cable Chest Press,2019-10-07,10,69.9803140677305,0.0,0.0,2.0,1399.60628135461
Cable Chest Press,2020-02-28,8,47.48664168881713,0.0,0.0,2.0,759.7862670210741
Cable Chest Press,2020-02-28,6,52.48523555079789,0.0,0.0,2.0,629.8228266095747
Cable Chest Press,2020-02-28,8,47.48664168881713,0.0,0.0,2.0,759.7862670210741
Cable Chest Press,2020-02-28,10,37.48945396485563,0.0,0.0,2.0,749.7890792971125
Cable Chest Press,2020-01-30,7,37.48945396485563,0.0,0.0,2.0,524.8523555079788
Cable Chest Press,2019-10-07,8,84.97609565367277,0.0,0.0,2.0,1359.6175304587643
Cable Chest Press,2020-09-15,12,34.99015703386525,0.0,0.0,2.0,839.7637688127661
Cable Chest Press,2020-09-15,16,29.991563171884504,0.0,0.0,2.0,959.7300215003041
Cable Chest Press,2020-09-15,16,24.992969309903753,0.0,0.0,2.0,799.7750179169201
Cable Chest Press,2020-01-30,7,37.48945396485563,0.0,0.0,2.0,524.8523555079788
Cable Chest Press,2020-02-24,6,37.48945396485563,0.0,0.0,2.0,449.87344757826753
Cable Chest Press,2020-02-24,5,37.48945396485563,0.0,0.0,2.0,374.89453964855625
Cable Chest Press,2020-02-24,5,52.48523555079789,0.0,0.0,2.0,524.8523555079789
Cable Chest Press,2020-09-18,12,19.994375447923005,0.0,0.0,2.0,479.8650107501521
Cable Chest Press,2020-09-18,10,34.99015703386525,0.0,0.0,2.0,699.803140677305
Cable Chest Press,2020-09-18,6,44.987344757826754,0.0,0.0,2.0,539.8481370939211
Cable Chest Press,2020-09-18,10,34.99015703386525,0.0,0.0,2.0,699.803140677305
Cable Chest Press,2020-01-30,6,47.48664168881713,0.0,0.0,2.0,569.8397002658055
Cable Chest Press,2020-01-30,5,52.48523555079789,0.0,0.0,2.0,524.8523555079789
Cable Chest Press,2020-01-30,10,39.988750895846,0.0,0.0,2.0,799.7750179169201
Cable Chest Press,2020-02-24,6,37.48945396485563,0.0,0.0,2.0,449.87344757826753
Cable Chest Press,2020-02-24,5,37.48945396485563,0.0,0.0,2.0,374.89453964855625
Cable Chest Press,2020-02-24,5,52.48523555079789,0.0,0.0,2.0,524.8523555079789
Cable Chest Press,2020-01-30,7,37.48945396485563,0.0,0.0,2.0,524.8523555079788
Cable Chest Press,2020-02-04,5,47.48664168881713,0.0,0.0,2.0,474.86641688817133
Cable Chest Press,2020-02-04,6,47.48664168881713,0.0,0.0,2.0,569.8397002658055
Cable Chest Press,2020-01-30,7,42.488047826836386,0.0,0.0,2.0,594.8326695757094
Cable Chest Press,2020-10-07,12,37.48945396485563,0.0,0.0,2.0,899.7468951565351
Cable Chest Press,2020-01-14,8,42.488047826836386,0.0,0.0,2.0,679.8087652293822
Cable Chest Press,2020-01-14,8,42.488047826836386,0.0,0.0,2.0,679.8087652293822
Cable Chest Press,2020-01-14,8,37.48945396485563,0.0,0.0,2.0,599.83126343769
Cable Chest Press,2020-01-14,12,17.495078516932626,0.0,0.0,2.0,419.88188440638305
Cable Chest Press,2020-02-08,6,44.987344757826754,0.0,0.0,2.0,539.8481370939211
Cable Chest Press,2020-02-08,8,59.98312634376901,0.0,0.0,2.0,959.7300215003041
Cable Chest Press,2020-02-08,8,69.9803140677305,0.0,0.0,2.0,1119.685025083688
Cable Chest Press,2020-03-02,8,34.99015703386525,0.0,0.0,2.0,559.842512541844
Cable Chest Press,2020-03-02,8,34.99015703386525,0.0,0.0,2.0,559.842512541844
Cable Chest Press,2020-02-04,8,37.48945396485563,0.0,0.0,2.0,599.83126343769
Cable Chest Press,2020-02-28,8,47.48664168881713,0.0,0.0,2.0,759.7862670210741
Cable Chest Press,2020-02-28,6,52.48523555079789,0.0,0.0,2.0,629.8228266095747
Cable Chest Press,2020-03-02,8,34.99015703386525,0.0,0.0,2.0,559.842512541844
Cable Chest Press,2020-02-08,8,59.98312634376901,0.0,0.0,2.0,959.7300215003041
Cable Chest Press,2020-02-28,8,47.48664168881713,0.0,0.0,2.0,759.7862670210741
Cable Chest Press,2020-10-07,16,32.490860102874876,0.0,0.0,2.0,1039.707523291996
Cable Chest Press,2020-10-07,16,22.49367237891338,0.0,0.0,2.0,719.7975161252282
Cable Chest Press,2020-02-08,8,69.9803140677305,0.0,0.0,2.0,1119.685025083688
Cable Chest Press,2020-10-07,16,27.492266240894132,0.0,0.0,2.0,879.7525197086122
Cable Chest Press,2020-02-08,6,44.987344757826754,0.0,0.0,2.0,539.8481370939211
Cable Lateral Raise,2020-02-11,8,14.995781585942252,0.0,0.0,2.0,239.93250537507603
Cable Lateral Raise,2020-03-12,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Cable Lateral Raise,2019-12-24,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Cable Lateral Raise,2020-02-11,8,14.995781585942252,0.0,0.0,2.0,239.93250537507603
Cable Lateral Raise,2020-02-11,8,14.995781585942252,0.0,0.0,2.0,239.93250537507603
Cable Lateral Raise,2020-03-12,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Cable Lateral Raise,2020-03-12,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Cable Lateral Raise,2019-12-20,12,14.995781585942252,0.0,0.0,2.0,359.89875806261404
Cable Lateral Raise,2019-12-24,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Cable Lateral Raise,2020-02-11,8,14.995781585942252,0.0,0.0,2.0,239.93250537507603
Cable Lateral Raise,2020-02-19,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Cable Lateral Raise,2020-02-24,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Cable Lateral Raise,2020-02-04,8,14.995781585942252,0.0,0.0,2.0,239.93250537507603
Cable Lateral Raise,2020-02-04,8,14.995781585942252,0.0,0.0,2.0,239.93250537507603
Cable Lateral Raise,2020-02-19,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Cable Lateral Raise,2020-02-08,10,14.995781585942252,0.0,0.0,2.0,299.915631718845
Cable Lateral Raise,2020-02-08,12,19.994375447923005,0.0,0.0,2.0,479.8650107501521
Cable Lateral Raise,2019-12-24,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Cable Lateral Raise,2019-12-24,6,19.994375447923005,0.0,0.0,2.0,239.93250537507606
Cable Lateral Raise,2020-02-04,10,14.995781585942252,0.0,0.0,2.0,299.915631718845
Cable Lateral Raise,2020-02-19,8,14.995781585942252,0.0,0.0,2.0,239.93250537507603
Cable Lateral Raise,2019-12-24,6,14.995781585942252,0.0,0.0,2.0,179.94937903130702
Cable Lateral Raise,2020-02-08,12,19.994375447923005,0.0,0.0,2.0,479.8650107501521
Cable Lateral Raise,2019-12-24,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Cable Lateral Raise,2020-03-07,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Cable Lateral Raise,2019-12-24,6,14.995781585942252,0.0,0.0,2.0,179.94937903130702
Cable Lateral Raise,2020-02-24,8,24.992969309903753,0.0,0.0,2.0,399.88750895846005
Cable Lateral Raise,2020-01-18,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Cable Lateral Raise,2020-01-18,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Cable Lateral Raise,2019-12-20,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Cable Lateral Raise,2020-01-18,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Cable Lateral Raise,2020-03-02,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Cable Lateral Raise,2020-03-02,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Cable Lateral Raise,2020-03-02,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Cable Lateral Raise,2020-03-02,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Cable Lateral Raise,2020-03-02,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Cable Lateral Raise,2020-01-18,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Cable Lateral Raise,2020-03-07,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Cable Lateral Raise,2020-03-07,10,19.994375447923005,0.0,0.0,2.0,399.8875089584601
Cable Lateral Raise,2020-03-06,10,19.994375447923005,0.0,0.0,2.0,399.8875089584601
Cable Lateral Raise,2020-03-06,10,19.994375447923005,0.0,0.0,2.0,399.8875089584601
Cable Lateral Raise,2020-03-06,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Cable Lateral Raise,2020-01-09,6,19.994375447923005,0.0,0.0,2.0,239.93250537507606
Cable Lateral Raise,2020-01-09,6,19.994375447923005,0.0,0.0,2.0,239.93250537507606
Cable Lateral Raise,2020-01-09,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Cable Lateral Raise,2020-01-09,6,19.994375447923005,0.0,0.0,2.0,239.93250537507606
Cable Lateral Raise,2020-03-07,10,19.994375447923005,0.0,0.0,2.0,399.8875089584601
Cable Lateral Raise,2020-03-07,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Cable Lateral Raise,2020-02-28,6,14.995781585942252,0.0,0.0,2.0,179.94937903130702
Cable Lateral Raise,2020-01-04,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Cable Lateral Raise,2020-01-04,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Cable Lateral Raise,2020-02-24,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Cable Lateral Raise,2019-12-24,6,19.994375447923005,0.0,0.0,2.0,239.93250537507606
Cable Lateral Raise,2020-03-07,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Cable Lateral Raise,2020-02-28,8,9.997187723961503,0.0,0.0,2.0,159.95500358338404
Cable Lateral Raise,2020-02-28,8,9.997187723961503,0.0,0.0,2.0,159.95500358338404
Cable Lateral Raise,2020-02-28,8,14.995781585942252,0.0,0.0,2.0,239.93250537507603
Cable Lateral Raise,2020-02-28,6,14.995781585942252,0.0,0.0,2.0,179.94937903130702
Cable Lateral Raise,2020-02-28,6,14.995781585942252,0.0,0.0,2.0,179.94937903130702
Cable Lateral Raise,2020-02-11,8,14.995781585942252,0.0,0.0,2.0,239.93250537507603
Cable Lateral Raise,2020-01-21,8,14.995781585942252,0.0,0.0,2.0,239.93250537507603
Cable Lateral Raise,2020-01-21,8,17.495078516932626,0.0,0.0,2.0,279.921256270922
Cable Lateral Raise,2020-01-21,8,14.995781585942252,0.0,0.0,2.0,239.93250537507603
Cable Lateral Raise,2020-03-11,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Cable Lateral Raise,2020-03-11,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Cable Lateral Raise,2020-03-11,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Cable Lateral Raise,2020-01-21,8,17.495078516932626,0.0,0.0,2.0,279.921256270922
Cable Lateral Raise,2020-02-28,8,9.997187723961503,0.0,0.0,2.0,159.95500358338404
Cable Lateral Raise,2020-02-28,8,9.997187723961503,0.0,0.0,2.0,159.95500358338404
Cable Lateral Raise,2020-02-28,8,14.995781585942252,0.0,0.0,2.0,239.93250537507603
Cable Lateral Raise,2020-02-28,6,14.995781585942252,0.0,0.0,2.0,179.94937903130702
Cable Lateral Raise,2020-01-04,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Cable Lateral Raise,2020-02-24,8,24.992969309903753,0.0,0.0,2.0,399.88750895846005
Cable Lateral Raise,2019-12-20,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Cable Lateral Raise,2020-02-11,8,14.995781585942252,0.0,0.0,2.0,239.93250537507603
Cable Lateral Raise,2019-10-19,6,14.995781585942252,0.0,0.0,2.0,179.94937903130702
Cable Lateral Raise,2019-09-08,12,12.496484654951876,0.0,0.0,2.0,299.915631718845
Cable Lateral Raise,2019-09-08,12,12.496484654951876,0.0,0.0,2.0,299.915631718845
Cable Lateral Raise,2020-09-10,8,19.994375447923005,0.0,0.0,2.0,319.9100071667681
Cable Lateral Raise,2020-09-10,12,17.495078516932626,0.0,0.0,2.0,419.88188440638305
Cable Lateral Raise,2019-12-03,8,9.997187723961503,0.0,0.0,2.0,159.95500358338404
Cable Lateral Raise,2020-10-01,8,12.496484654951876,0.0,0.0,2.0,199.94375447923002
Cable Lateral Raise,2019-12-03,8,9.997187723961503,0.0,0.0,2.0,159.95500358338404
Cable Lateral Raise,2019-12-03,8,9.997187723961503,0.0,0.0,2.0,159.95500358338404
Cable Lateral Raise,2019-12-03,8,9.997187723961503,0.0,0.0,2.0,159.95500358338404
Cable Lateral Raise,2019-12-03,8,9.997187723961503,0.0,0.0,2.0,159.95500358338404
Cable Lateral Raise,2019-12-03,8,9.997187723961503,0.0,0.0,2.0,159.95500358338404
Cable Lateral Raise,2019-09-24,8,12.496484654951876,0.0,0.0,2.0,199.94375447923002
Cable Lateral Raise,2019-09-24,8,12.496484654951876,0.0,0.0,2.0,199.94375447923002
